GENE	CHROM	POS	TotalDepth	Normalized_Depth
BRCA1	chr17	43082469	2394	1.362035442
BRCA1	chr17	43082489	2295	1.305710669
BRCA1	chr17	43082569	1962	1.116254611
BRCA1	chr17	43090984	2316	1.317658348
BRCA1	chr17	43090984	2316	1.317658348
BRCA1	chr17	43091484	2199	1.251092706
BRCA1	chr17	43091513	2478	1.40982616
BRCA1	chr17	43091572	2635	1.499149286
BRCA1	chr17	43091592	2413	1.372845248
BRCA1	chr17	43091609	2315	1.317089411
BRCA1	chr17	43091660	2663	1.515079525
BRCA1	chr17	43092019	2634	1.498580349
BRCA1	chr17	43092080	2238	1.273281253
BRCA1	chr17	43092083	2224	1.265316134
BRCA1	chr17	43092107	2398	1.364311191
BRCA1	chr17	43092130	2414	1.373414185
BRCA1	chr17	43092208	2624	1.492890978
BRCA1	chr17	43092258	2478	1.40982616
BRCA1	chr17	43092264	2365	1.345536266
BRCA1	chr17	43092277	2226	1.266454008
BRCA1	chr17	43092330	2342	1.332450713
BRCA1	chr17	43092336	2370	1.348380952
BRCA1	chr17	43092361	2342	1.332450713
BRCA1	chr17	43092448	2558	1.455341129
BRCA1	chr17	43092448	2558	1.455341129
BRCA1	chr17	43092473	2273	1.293194052
BRCA1	chr17	43092560	2213	1.259057826
BRCA1	chr17	43092570	2210	1.257351014
BRCA1	chr17	43092680	2466	1.402998914
BRCA1	chr17	43092741	2774	1.578231544
BRCA1	chr17	43092759	2493	1.418360216
BRCA1	chr17	43092779	2275	1.294331926
BRCA1	chr17	43092796	2311	1.314813662
BRCA1	chr17	43092861	2026	1.152666586
BRCA1	chr17	43092906	2563	1.458185814
BRCA1	chr17	43093119	2830	1.610092023
BRCA1	chr17	43093120	2828	1.608954148
BRCA1	chr17	43093218	2227	1.267022945
BRCA1	chr17	43093228	2321	1.320503033
BRCA1	chr17	43093236	2406	1.368862688
BRCA1	chr17	43093256	2713	1.543526381
BRCA1	chr17	43093257	2722	1.548646815
BRCA1	chr17	43093295	2871	1.633418444
BRCA1	chr17	43093565	2244	1.276694876
BRCA1	chr17	43093569	2262	1.286935744
BRCA1	chr17	43093607	2160	1.228904159
BRCA1	chr17	43093619	2259	1.285228933
BRCA1	chr17	43093637	2167	1.232886718
BRCA1	chr17	43093673	2038	1.159493831
BRCA1	chr17	43093681	2083	1.185096001
BRCA1	chr17	43093701	2186	1.243696524
BRCA1	chr17	43093785	1891	1.075860076
BRCA1	chr17	43093803	2111	1.20102624
BRCA1	chr17	43093848	2169	1.234024593
BRCA1	chr17	43093891	2183	1.241989712
BRCA1	chr17	43093924	2042	1.16176958
BRCA1	chr17	43094036	2712	1.542957444
BRCA1	chr17	43094081	2610	1.484925858
BRCA1	chr17	43094192	2512	1.429170022
BRCA1	chr17	43094312	2870	1.632849507
BRCA1	chr17	43094317	2855	1.62431545
BRCA1	chr17	43094381	2634	1.498580349
BRCA1	chr17	43094416	2889	1.643659312
BRCA1	chr17	43094482	2760	1.570266425
BRCA1	chr17	43094514	2333	1.327330279
BRCA1	chr17	43094583	1688	0.960365842
BRCA1	chr17	43094633	2099	1.194198995
BRCA1	chr17	43094640	2138	1.216387542
BRCA1	chr17	43094681	2289	1.302297046
BRCA1	chr17	43094698	2309	1.313675788
BRCA1	chr17	43094783	2157	1.227197347
BRCA1	chr17	43094823	2020	1.149252963
BRCA1	chr17	43095861	1809	1.029207233
BRCA1	chr17	43095916	1812	1.030914044
BRCA1	chr17	43099812	2124	1.208422423
BRCA1	chr17	43104227	1696	0.964917339
BRCA1	chr17	43104886	1640	0.933056861
BRCA1	chr17	43106488	1969	1.120237171
BRCA1	chr17	43124031	1045	0.59453928
BRCA1	chr17	43124066	1269	0.721981193
RNF43	chr17	58357497	1416	0.805614948
RNF43	chr17	58357799	2148	1.222076913
RNF43	chr17	58358024	2214	1.259626763
RNF43	chr17	58358028	2160	1.228904159
RNF43	chr17	58358170	2261	1.286366807
RNF43	chr17	58358326	2322	1.321071971
RNF43	chr17	58358339	2374	1.3506567
RNF43	chr17	58358343	2345	1.334157524
RNF43	chr17	58358364	2364	1.344967329
RNF43	chr17	58358448	2145	1.220370102
RNF43	chr17	58358459	2159	1.228335222
RNF43	chr17	58358468	2148	1.222076913
RNF43	chr17	58358479	2060	1.172010448
RNF43	chr17	58358482	2067	1.175993007
RNF43	chr17	58358524	2062	1.173148322
RNF43	chr17	58358587	2195	1.248816958
RNF43	chr17	58360169	2214	1.259626763
RNF43	chr17	58360866	2349	1.336433273
RNF43	chr17	58360867	2353	1.338709021
RNF43	chr17	58362569	2439	1.387637612
RNF43	chr17	58362635	2446	1.391620172
RNF43	chr17	58363284	1569	0.892662326
RNF43	chr17	58363392	1766	1.004742937
RNF43	chr17	58363542	1389	0.790253646
RNF43	chr17	58363602	1361	0.774323407
RNF43	chr17	58370926	2403	1.367155876
RNF43	chr17	58370936	2410	1.371138436
RNF43	chr17	58370942	2427	1.380810367
RNF43	chr17	58415343	1141	0.649157243
RNF43	chr17	58415414	1696	0.964917339
RNF43	chr17	58415499	1810	1.02977617
RNF43	chr17	58415549	1416	0.805614948
SMAD4	chr18	51047265	1387	0.789115772
SMAD4	chr18	51054783	936	0.532525135
SMAD4	chr18	51054828	1192	0.678173036
SMAD4	chr18	51058191	1401	0.797080892
SMAD4	chr18	51065438	1191	0.677604099
SMAD4	chr18	51065461	1367	0.77773703
SMAD4	chr18	51065543	1428	0.812442194
SMAD4	chr18	51076683	1545	0.879007836
SMAD4	chr18	51078258	1027	0.584298412
SMAD4	chr18	51078282	1242	0.706619891
SMAD4	chr18	51078396	1456	0.828372433
SMAD4	chr18	51078440	1287	0.732222061
STK11	chr19	1206919	979	0.556989431
STK11	chr19	1206921	1019	0.579746916
STK11	chr19	1206930	1189	0.676466224
STK11	chr19	1206963	1478	0.840889049
STK11	chr19	1206994	1507	0.857388225
STK11	chr19	1207028	1469	0.835768615
STK11	chr19	1207095	1605	0.913144062
STK11	chr19	1207115	1645	0.935901547
STK11	chr19	1218444	1438	0.818131565
STK11	chr19	1218447	1449	0.824389873
STK11	chr19	1219389	552	0.314053285
STK11	chr19	1220502	956	0.543903878
STK11	chr19	1220646	685	0.389721921
STK11	chr19	1220663	733	0.417030902
STK11	chr19	1220668	735	0.418168776
STK11	chr19	1220682	699	0.39768704
STK11	chr19	1220700	641	0.364688688
STK11	chr19	1221291	1357	0.772047659
STK11	chr19	1221294	1327	0.754979546
STK11	chr19	1221304	1303	0.741325055
STK11	chr19	1221967	1132	0.644036809
STK11	chr19	1221969	1133	0.644605746
STK11	chr19	1221990	1099	0.625261884
STK11	chr19	1221995	1050	0.597383966
STK11	chr19	1222004	970	0.551868997
STK11	chr19	1223039	1379	0.784564275
STK11	chr19	1223050	1512	0.860232911
STK11	chr19	1223052	1512	0.860232911
STK11	chr19	1223055	1541	0.876732087
STK11	chr19	1223101	1869	1.063343459
STK11	chr19	1223109	1844	1.049120032
STK11	chr19	1223118	1793	1.020104239
STK11	chr19	1223126	1722	0.979709704
STK11	chr19	1223153	1479	0.841457986
STK11	chr19	1223172	1288	0.732790998
STK11	chr19	1226468	1207	0.686707092
STK11	chr19	1226527	1174	0.667932168
STK11	chr19	1226567	818	0.465390556
STK11	chr19	1226588	539	0.306657103
STK11	chr19	1226618	219	0.124597227
STK11	chr19	1226638	117	0.066565642
GNA11	chr19	3094701	349	0.198559052
GNA11	chr19	3110163	1183	0.673052602
GNA11	chr19	3110190	1491	0.848285232
GNA11	chr19	3110222	1917	1.090652441
GNA11	chr19	3110263	1937	1.102031183
GNA11	chr19	3110274	1935	1.100893309
GNA11	chr19	3113400	1906	1.084394133
GNA11	chr19	3113417	2062	1.173148322
GNA11	chr19	3113452	1647	0.937039421
GNA11	chr19	3118942	2102	1.195905806
GNA11	chr19	3118946	2134	1.214111794
GNA11	chr19	3119017	2035	1.15778702
GNA11	chr19	3119208	855	0.486441229
GNA11	chr19	3119220	901	0.512612337
GNA11	chr19	3119241	1015	0.577471167
GNA11	chr19	3119327	873	0.496682097
GNA11	chr19	3121013	1430	0.813580068
GNA11	chr19	3121065	1878	1.068463893
GNA11	chr19	3121085	2077	1.181682378
GNA11	chr19	3121090	2045	1.163476391
MAP2K2	chr19	4090635	953	0.542197066
MAP2K2	chr19	4094472	1452	0.826096684
MAP2K2	chr19	4095388	1355	0.770909785
MAP2K2	chr19	4099217	491	0.279348121
MAP2K2	chr19	4099224	571	0.32486309
MAP2K2	chr19	4099273	1065	0.605918023
MAP2K2	chr19	4099288	1197	0.681017721
MAP2K2	chr19	4099321	1493	0.849423106
MAP2K2	chr19	4099403	1530	0.870473779
MAP2K2	chr19	4101064	1730	0.984261201
MAP2K2	chr19	4102376	1553	0.883559333
MAP2K2	chr19	4102394	1782	1.013845931
MAP2K2	chr19	4102395	1761	1.001898252
MAP2K2	chr19	4102408	1817	1.03375873
MAP2K2	chr19	4102443	1620	0.921678119
MAP2K2	chr19	4110550	1642	0.934194735
MAP2K2	chr19	4110656	1290	0.733928873
MAP2K2	chr19	4117487	1475	0.839182238
KEAP1	chr19	10486743	1996	1.135598473
KEAP1	chr19	10489239	2107	1.198750492
KEAP1	chr19	10489240	2116	1.203870926
KEAP1	chr19	10489253	2218	1.261902511
KEAP1	chr19	10489268	2242	1.275557002
KEAP1	chr19	10489289	2313	1.315951537
KEAP1	chr19	10489747	1904	1.083256258
KEAP1	chr19	10489763	2065	1.174855133
KEAP1	chr19	10489766	2080	1.18338919
KEAP1	chr19	10489771	2097	1.193061121
KEAP1	chr19	10491638	1362	0.774892344
KEAP1	chr19	10491671	1561	0.888110829
KEAP1	chr19	10491785	366	0.208230982
KEAP1	chr19	10491804	234	0.133131284
KEAP1	chr19	10491905	753	0.428409644
KEAP1	chr19	10491940	989	0.562678802
KEAP1	chr19	10491986	1074	0.611038457
KEAP1	chr19	10492023	1188	0.675897287
KEAP1	chr19	10492091	1395	0.793667269
KEAP1	chr19	10492092	1396	0.794236206
KEAP1	chr19	10492093	1415	0.805046011
KEAP1	chr19	10492098	1438	0.818131565
KEAP1	chr19	10492123	1543	0.877869961
KEAP1	chr19	10492178	1489	0.847147358
KEAP1	chr19	10492206	1492	0.848854169
KEAP1	chr19	10499428	1431	0.814149005
KEAP1	chr19	10499495	1690	0.961503717
KEAP1	chr19	10499615	1787	1.016690616
KEAP1	chr19	10499768	1575	0.896075949
KEAP1	chr19	10499797	1654	0.941021981
KEAP1	chr19	10499802	1682	0.95695222
KEAP1	chr19	10499891	1649	0.938177295
KEAP1	chr19	10499935	1618	0.920540245
KEAP1	chr19	10499976	1451	0.825527747
KEAP1	chr19	10499994	1274	0.724825879
JAK3	chr19	17826809	2397	1.363742254
JAK3	chr19	17826822	2487	1.414946594
JAK3	chr19	17826852	2404	1.367724814
JAK3	chr19	17830127	940	0.534800884
JAK3	chr19	17830149	936	0.532525135
JAK3	chr19	17830515	1684	0.958090094
JAK3	chr19	17830585	1432	0.814717942
JAK3	chr19	17831310	1319	0.750428049
JAK3	chr19	17831335	1429	0.813011131
JAK3	chr19	17831364	1352	0.769202973
JAK3	chr19	17831375	1250	0.711171388
JAK3	chr19	17831690	615	0.349896323
JAK3	chr19	17831722	630	0.35843038
JAK3	chr19	17831723	632	0.359568254
JAK3	chr19	17831733	627	0.356723568
JAK3	chr19	17832587	1512	0.860232911
JAK3	chr19	17832603	1631	0.927936427
JAK3	chr19	17832630	1592	0.90574788
JAK3	chr19	17832690	1634	0.929643239
JAK3	chr19	17832794	1434	0.815855816
JAK3	chr19	17832882	2005	1.140718907
JAK3	chr19	17832884	2010	1.143563592
JAK3	chr19	17832891	1995	1.135029535
JAK3	chr19	17834656	1228	0.698654772
JAK3	chr19	17834706	1298	0.738480369
JAK3	chr19	17834918	1868	1.062774522
JAK3	chr19	17834925	1896	1.078704761
JAK3	chr19	17834948	2001	1.138443158
JAK3	chr19	17834977	1896	1.078704761
JAK3	chr19	17835137	1801	1.024655736
JAK3	chr19	17835203	1652	0.939884107
JAK3	chr19	17835204	1648	0.937608358
JAK3	chr19	17835945	1801	1.024655736
JAK3	chr19	17835963	1936	1.101462246
JAK3	chr19	17835966	1930	1.098048623
JAK3	chr19	17835970	1922	1.093497126
JAK3	chr19	17837187	670	0.381187864
JAK3	chr19	17837931	1196	0.680448784
JAK3	chr19	17837995	1905	1.083825195
JAK3	chr19	17838024	2025	1.152097649
JAK3	chr19	17838277	1818	1.034327667
JAK3	chr19	17839534	2231	1.269298693
JAK3	chr19	17839623	1565	0.890386578
JAK3	chr19	17840231	1622	0.922815993
JAK3	chr19	17840241	1778	1.011570182
JAK3	chr19	17841534	1290	0.733928873
JAK3	chr19	17841546	1278	0.727101627
JAK3	chr19	17842391	61	0.034705164
JAK3	chr19	17842417	64	0.036411975
JAK3	chr19	17842530	441	0.250901266
JAK3	chr19	17842589	777	0.442064135
JAK3	chr19	17842598	790	0.449460317
JAK3	chr19	17842604	790	0.449460317
JAK3	chr19	17843064	1336	0.76009998
JAK3	chr19	17843070	1341	0.762944665
JAK3	chr19	17843101	1309	0.744738678
JAK3	chr19	17843119	1254	0.713447137
JAK3	chr19	17843133	1185	0.674190476
JAK3	chr19	17843381	1362	0.774892344
JAK3	chr19	17843439	1995	1.135029535
JAK3	chr19	17843818	1678	0.954676471
JAK3	chr19	17843838	1752	0.996777818
JAK3	chr19	17843871	1903	1.082687321
JAK3	chr19	17844270	1990	1.13218485
JAK3	chr19	17844308	2367	1.346674141
JAK3	chr19	17844339	2221	1.263609322
CCNE1	chr19	29817137	1341	0.762944665
CCNE1	chr19	29817162	1643	0.934763673
CCNE1	chr19	29817164	1657	0.942728792
CCNE1	chr19	29817209	1916	1.090083504
CCNE1	chr19	29817248	1999	1.137305284
CCNE1	chr19	29820734	1817	1.03375873
CCNE1	chr19	29820763	2039	1.160062768
CCNE1	chr19	29820772	2043	1.162338517
CCNE1	chr19	29820798	1860	1.058223026
CCNE1	chr19	29821745	1071	0.609331645
CCNE1	chr19	29821753	1135	0.64574362
CCNE1	chr19	29822000	1397	0.794805143
CCNE1	chr19	29822040	1749	0.995071006
CCNE1	chr19	29822283	2007	1.141856781
CCNE1	chr19	29822329	1931	1.09861756
CCNE1	chr19	29822531	2302	1.309693228
CCNE1	chr19	29822581	1910	1.086669881
CCNE1	chr19	29823707	1752	0.996777818
CCNE1	chr19	29823732	2241	1.274988065
CEBPA	chr19	33301358	458	0.260573197
CEBPA	chr19	33301371	568	0.323156279
CEBPA	chr19	33301493	930	0.529111513
CEBPA	chr19	33301526	692	0.39370448
CEBPA	chr19	33301552	542	0.308363914
CEBPA	chr19	33301589	349	0.198559052
CEBPA	chr19	33301638	97	0.0551869
CEBPA	chr19	33301648	76	0.04323922
CEBPA	chr19	33301718	60	0.034136227
CEBPA	chr19	33302122	50	0.028446856
CEBPA	chr19	33302161	141	0.080220133
CEBPA	chr19	33302236	235	0.133700221
CEBPA	chr19	33302247	219	0.124597227
CEBPA	chr19	33302280	152	0.086478441
CEBPA	chr19	33302291	125	0.071117139
AKT2	chr19	40235069	1881	1.070170705
AKT2	chr19	40235119	1683	0.957521157
AKT2	chr19	40235141	1482	0.843164798
AKT2	chr19	40235264	1134	0.645174683
AKT2	chr19	40235337	1169	0.665087482
AKT2	chr19	40235954	1126	0.640623186
AKT2	chr19	40235963	1154	0.656553425
AKT2	chr19	40236012	1402	0.797649829
AKT2	chr19	40236291	1212	0.689551778
AKT2	chr19	40236326	1306	0.743031866
AKT2	chr19	40238054	1232	0.70093052
AKT2	chr19	40238072	1173	0.667363231
AKT2	chr19	40238905	1010	0.574626482
AKT2	chr19	40240041	1235	0.702637331
AKT2	chr19	40240055	1329	0.75611742
AKT2	chr19	40241937	1067	0.607055897
AKT2	chr19	40242566	990	0.563247739
AKT2	chr19	40255242	1804	1.026362547
AKT2	chr19	40255250	1754	0.997915692
AKT2	chr19	40255263	1629	0.926798553
AKT2	chr19	40265222	1198	0.681586658
AKT2	chr19	40265233	1238	0.704344143
PPP2R1A	chr19	52201951	689	0.391997669
PPP2R1A	chr19	52201957	702	0.399393852
PPP2R1A	chr19	52205991	1868	1.062774522
PPP2R1A	chr19	52206001	1925	1.095203938
PPP2R1A	chr19	52211299	888	0.505216154
PPP2R1A	chr19	52211334	1040	0.591694595
PPP2R1A	chr19	52211379	1391	0.791391521
PPP2R1A	chr19	52211383	1400	0.796511955
PPP2R1A	chr19	52211396	1429	0.813011131
PPP2R1A	chr19	52211475	1532	0.871611653
PPP2R1A	chr19	52212684	1521	0.865353345
PPP2R1A	chr19	52212717	1707	0.971175648
PPP2R1A	chr19	52212802	1494	0.849992043
PPP2R1A	chr19	52212974	1335	0.759531042
PPP2R1A	chr19	52213011	1626	0.925091742
PPP2R1A	chr19	52213077	1570	0.893231263
PPP2R1A	chr19	52215866	1596	0.908023628
PPP2R1A	chr19	52215872	1552	0.882990395
PPP2R1A	chr19	52216597	1712	0.974020333
PPP2R1A	chr19	52216657	1587	0.902903194
PPP2R1A	chr19	52219696	827	0.47051099
PPP2R1A	chr19	52219711	906	0.515457022
PPP2R1A	chr19	52219713	910	0.517732771
PPP2R1A	chr19	52219795	1330	0.756686357
PPP2R1A	chr19	52219820	1226	0.697516897
PPP2R1A	chr19	52219849	1128	0.641761061
PPP2R1A	chr19	52221091	2068	1.176561944
PPP2R1A	chr19	52221097	2032	1.156080209
PPP2R1A	chr19	52222210	1672	0.951262849
PPP2R1A	chr19	52225726	1275	0.725394816
PPP2R1A	chr19	52225732	1336	0.76009998
GNAS	chr20	58853292	2014	1.145839341
GNAS	chr20	58853318	2297	1.306848543
GNAS	chr20	58853370	2696	1.53385445
GNAS	chr20	58853581	3117	1.773376973
GNAS	chr20	58853610	2604	1.481512236
GNAS	chr20	58853630	2687	1.528734016
GNAS	chr20	58853651	2833	1.611798834
GNAS	chr20	58853727	2903	1.651624432
GNAS	chr20	58853794	2814	1.600989029
GNAS	chr20	58853808	2640	1.501993972
GNAS	chr20	58853811	2614	1.487201607
GNAS	chr20	58853831	2520	1.433721518
GNAS	chr20	58853841	2556	1.454203254
GNAS	chr20	58853841	2555	1.453634317
GNAS	chr20	58853845	2566	1.459892626
GNAS	chr20	58853846	2559	1.455910066
GNAS	chr20	58853862	2746	1.562301305
GNAS	chr20	58853876	2624	1.492890978
GNAS	chr20	58853880	2625	1.493459915
GNAS	chr20	58853919	2186	1.243696524
GNAS	chr20	58853984	1610	0.915988748
GNAS	chr20	58854033	1009	0.574057544
GNAS	chr20	58854071	855	0.486441229
GNAS	chr20	58854074	830	0.472217802
GNAS	chr20	58854080	792	0.450598192
GNAS	chr20	58854143	942	0.535938758
GNAS	chr20	58854156	1119	0.636640627
GNAS	chr20	58854256	2681	1.525320393
GNAS	chr20	58854257	2687	1.528734016
GNAS	chr20	58854286	2578	1.466719871
GNAS	chr20	58854376	2029	1.154373397
GNAS	chr20	58854377	2026	1.152666586
GNAS	chr20	58854414	2317	1.318227285
GNAS	chr20	58854423	2258	1.284659995
GNAS	chr20	58854441	2141	1.218094354
GNAS	chr20	58854442	2079	1.182820253
GNAS	chr20	58854455	1949	1.108858428
GNAS	chr20	58854469	1816	1.033189793
GNAS	chr20	58854476	1708	0.971744585
GNAS	chr20	58854484	1595	0.907454691
GNAS	chr20	58854488	1571	0.893800201
GNAS	chr20	58854580	375	0.213351416
GNAS	chr20	58854595	336	0.191162869
GNAS	chr20	58854658	136	0.077375447
GNAS	chr20	58854701	73	0.041532409
GNAS	chr20	58854715	68	0.038687724
GNAS	chr20	58854730	80	0.045514969
GNAS	chr20	58854782	137	0.077944384
GNAS	chr20	58854807	187	0.10639124
GNAS	chr20	58854812	200	0.113787422
GNAS	chr20	58854814	204	0.116063171
GNAS	chr20	58854924	929	0.528542576
GNAS	chr20	58854943	1271	0.723119067
GNAS	chr20	58854952	1340	0.762375728
GNAS	chr20	58854973	1686	0.959227968
GNAS	chr20	58854978	1745	0.992795258
GNAS	chr20	58854978	1745	0.992795258
GNAS	chr20	58854997	1909	1.086100944
GNAS	chr20	58855016	2126	1.209560297
GNAS	chr20	58855051	2508	1.426894273
GNAS	chr20	58855246	2317	1.318227285
GNAS	chr20	58895624	1273	0.724256942
GNAS	chr20	58895625	1277	0.72653269
GNAS	chr20	58895660	1414	0.804477074
GNAS	chr20	58903586	2212	1.258488888
GNAS	chr20	58903713	2774	1.578231544
GNAS	chr20	58903723	2748	1.56343918
GNAS	chr20	58903742	2634	1.498580349
GNAS	chr20	58903752	2470	1.405274663
GNAS	chr20	58903777	2330	1.325623467
GNAS	chr20	58903791	2244	1.276694876
GNAS	chr20	58903792	2234	1.271005505
GNAS	chr20	58909189	2540	1.445100261
GNAS	chr20	58909555	2506	1.425756399
GNAS	chr20	58909711	2383	1.355777134
GNAS	chr20	58909733	2462	1.400723166
GNAS	chr20	58909774	2455	1.396740606
GNAS	chr20	58909955	1841	1.04741322
GNAS	chr20	58910037	2330	1.325623467
GNAS	chr20	58910076	1884	1.071877516
GNAS	chr20	58910362	2269	1.290918304
GNAS	chr20	58910366	2201	1.25223058
GNAS	chr20	58910374	2137	1.215818605
GNAS	chr20	58910383	1982	1.127633353
GNAS	chr20	58910745	2211	1.257919951
GNAS	chr20	58910776	2175	1.237438215
GNAS	chr20	58910783	2163	1.23061097
GNAS	chr20	58910803	1933	1.099755435
RUNX1	chr21	34792339	116	0.065996705
RUNX1	chr21	34792393	276	0.157026642
RUNX1	chr21	34792460	548	0.311777537
RUNX1	chr21	34792521	895	0.509198714
RUNX1	chr21	34799394	2291	1.30343492
RUNX1	chr21	34834473	1087	0.618434639
RUNX1	chr21	34834479	1064	0.605349086
RUNX1	chr21	34834486	1018	0.579177978
RUNX1	chr21	34880707	1269	0.721981193
RUNX1	chr21	34887002	91	0.051773277
RUNX1	chr21	34887016	98	0.055755837
RUNX1	chr21	34887023	122	0.069410327
RUNX1	chr21	35048853	1112	0.632658067
U2AF1	chr21	43093117	592	0.336810769
U2AF1	chr21	43093139	606	0.344775889
U2AF1	chr21	43094476	757	0.430685393
U2AF1	chr21	43094670	1513	0.860801848
U2AF1	chr21	43094762	1273	0.724256942
U2AF1	chr21	43095494	1191	0.677604099
U2AF1	chr21	43095536	1044	0.593970343
U2AF1	chr21	43095704	1098	0.624692947
U2AF1	chr21	43095711	1109	0.630951256
U2AF1	chr21	43100456	1092	0.621279325
U2AF1	chr21	43101385	1289	0.733359935
U2AF1	chr21	43104318	917	0.52171533
MAPK1	chr22	21769216	1568	0.892093389
MAPK1	chr22	21769221	1647	0.937039421
MAPK1	chr22	21769282	1814	1.032051918
MAPK1	chr22	21772875	1555	0.884697207
MAPK1	chr22	21772887	1717	0.976865019
MAPK1	chr22	21772957	1922	1.093497126
MAPK1	chr22	21788261	1524	0.867060156
MAPK1	chr22	21788375	1521	0.865353345
MAPK1	chr22	21799041	1446	0.822683062
MAPK1	chr22	21799092	1663	0.946142415
MAPK1	chr22	21799111	1470	0.836337552
MAPK1	chr22	21799122	1334	0.758962105
MAPK1	chr22	21805872	1916	1.090083504
MAPK1	chr22	21807664	1467	0.834630741
MAPK1	chr22	21807713	2203	1.253368454
MAPK1	chr22	21807836	1846	1.050257906
MAPK1	chr22	21867397	57	0.032429415
NF2	chr22	29604004	537	0.305519228
NF2	chr22	29604090	1161	0.660535985
NF2	chr22	29604096	1175	0.668501105
NF2	chr22	29636789	2364	1.344967329
NF2	chr22	29636803	2393	1.361466505
NF2	chr22	29636863	2020	1.149252963
NF2	chr22	29639091	1338	0.761237854
NF2	chr22	29639162	2083	1.185096001
NF2	chr22	29639165	2072	1.178837693
NF2	chr22	29639190	1842	1.047982158
NF2	chr22	29642246	1881	1.070170705
NF2	chr22	29642263	1930	1.098048623
NF2	chr22	29654673	1967	1.119099296
NF2	chr22	29654718	1712	0.974020333
NF2	chr22	29655632	882	0.501802531
NF2	chr22	29658187	1565	0.890386578
NF2	chr22	29661252	2448	1.392758046
NF2	chr22	29661256	2491	1.417222342
NF2	chr22	29661326	1843	1.048551095
NF2	chr22	29668415	2762	1.571404299
NF2	chr22	29671899	2682	1.52588933
NF2	chr22	29671939	2406	1.368862688
NF2	chr22	29673313	2199	1.251092706
NF2	chr22	29673381	2178	1.239145027
NF2	chr22	29673403	2267	1.289780429
NF2	chr22	29673414	2235	1.271574442
NF2	chr22	29673423	2239	1.27385019
NF2	chr22	29674881	2386	1.357483946
NF2	chr22	29674930	2705	1.538974884
NF2	chr22	29678240	1910	1.086669881
NF2	chr22	29678264	1977	1.124788667
NF2	chr22	29678313	1824	1.03774129
NF2	chr22	29681600	2025	1.152097649
NF2	chr22	29683027	1770	1.007018686
NF2	chr22	29694749	1284	0.73051525
NF2	chr22	29694752	1305	0.742462929
NF2	chr22	29694753	1306	0.743031866
KDM6A	chrX	44873696	73	0.041532409
KDM6A	chrX	45011015	816	0.464252682
KDM6A	chrX	45051781	758	0.43125433
KDM6A	chrX	45053842	929	0.528542576
KDM6A	chrX	45053861	982	0.558696242
KDM6A	chrX	45059022	738	0.419875588
KDM6A	chrX	45059104	782	0.44490882
KDM6A	chrX	45059432	844	0.480182921
KDM6A	chrX	45059455	729	0.414755154
KDM6A	chrX	45060073	1016	0.578040104
KDM6A	chrX	45060651	1035	0.588849909
KDM6A	chrX	45061328	713	0.40565216
KDM6A	chrX	45062662	622	0.353878883
KDM6A	chrX	45063443	585	0.33282821
KDM6A	chrX	45063570	1001	0.569506048
KDM6A	chrX	45063578	1016	0.578040104
KDM6A	chrX	45069963	1174	0.667932168
KDM6A	chrX	45070192	1080	0.614452079
KDM6A	chrX	45076801	648	0.368671248
KDM6A	chrX	45079318	1067	0.607055897
KDM6A	chrX	45082724	1366	0.777168093
KDM6A	chrX	45082739	1373	0.781150653
KDM6A	chrX	45083591	815	0.463683745
KDM6A	chrX	45089838	1396	0.794236206
KDM6A	chrX	45090729	671	0.381756801
KDM6A	chrX	45090793	923	0.525128953
KDM6A	chrX	45107523	1030	0.586005224
KDM6A	chrX	45110202	943	0.536507695
